id	ident	type	name	latitude_deg	longitude_deg	elevation_ft	iso_country	iso_region	municipality	icao_code	iata_code	gps_code	local_code
25509	VT13	small_airport	Holloway Airport	43.3000984191895	-72.7175979614258	1520	US	US-VT	Chester			VT13	VT13
25510	VT14	small_airport	Axinn Airport	44.0451011657715	-73.1895980834961	450	US	US-VT	Weybridge			VT14	VT14
25511	VT15	small_airport	Savage Island Airport	44.7038993835449	-73.2460021972656	125	US	US-VT	Grand Isle			VT15	VT15
25513	VT17	small_airport	Smith Airport	43.3689994812012	-72.6743011474609	1502	US	US-VT	Ludlow			VT17	VT17
25516	VT20	small_airport	Mach Personal Strip	43.36669921875	-73.1482009887695	854	US	US-VT	Pawlet			VT20	VT20
25518	VT22	small_airport	Shelburne Farms Airport	44.4014015197754	-73.2670974731445	130	US	US-VT	Shelburne			VT22	VT22
25519	VT23	small_airport	Bostwick Farm Airport	44.369147	-73.250656	220	US	US-VT	Shelburne			VT23	VT23
25521	VT25	small_airport	Sky Acres Airport	44.4166984558105	-73.1661987304688	330	US	US-VT	South Burlington			VT25	VT25
25522	VT26	small_airport	Allenholm Airport	44.624612	-73.306495	140	US	US-VT	South Hero			VT26	VT26
25526	VT30	small_airport	Ketcham Landing Area Airport	44.16255	-72.834313	780	US	US-VT	Waitsfield			VT30	VT30
25527	VT31	small_airport	Carriers Skypark Airport	44.111198425293	-72.4440002441406	1600	US	US-VT	Washington			VT31	VT31
25530	VT34	small_airport	Major W. Guth STOLport	43.059486	-72.492144	819	US	US-VT	Westminster			VT34	VT34
25534	VT38	small_airport	Greenwoods Airfield	45.008584	-73.240966	179	US	US-VT	Alburg			VT38	VT38
25535	VT39	small_airport	Taylor Airport	44.6076011657715	-72.4804000854492	1140	US	US-VT	Wolcott			VT39	VT39
25538	VT42	small_airport	Two Tails Airport	44.5125999450684	-72.6071014404297	754	US	US-VT	Morrisville			VT42	VT42
25539	VT43	small_airport	Onyon Airport	43.0191993713379	-72.6529006958008	427	US	US-VT	Townshend			VT43	VT43
25540	VT44	small_airport	Perras Field	44.5266990661621	-72.5814971923828	820	US	US-VT	Morrisville			VT44	VT44
25541	VT45	small_airport	Davis Private Airport	44.5172996520996	-72.9793014526367	640	US	US-VT	Jericho			VT45	VT45
25542	VT46	small_airport	Northern Lights Airport	44.872002	-73.286499	130	US	US-VT	Alburg			VT46	VT46
25543	VT47	small_airport	Miller Farm Airfield	42.778599	-72.527802	285	US	US-VT	Vernon			VT47	VT47
25547	VT52	small_airport	Shaw Meadow Airport	44.6433982849121	-73.1875991821289	230	US	US-VT	Milton			VT52	VT52
25548	VT53	small_airport	Bailey Airport	44.117795	-73.377546	140	US	US-VT	Panton			VT53	VT53
25550	VT55	small_airport	Brandon Airport	43.9011993408203	-72.5829010009766	710	US	US-VT	Randolph			VT55	VT55
25551	VT56	small_airport	West Burke Aerodrome	44.6130981445313	-71.9809036254883	1285	US	US-VT	West Burke			VT56	VT56
25554	VT59	small_airport	Ardell Flying Field	43.2778015136719	-72.9107971191406	1919	US	US-VT	Manchester			VT59	VT59
25555	VT60	small_airport	Hulett Landing Strip	43.3301010131836	-73.2425994873047	720	US	US-VT	West Pawlett			VT60	VT60
25557	VT62	small_airport	Catamount Airfield	44.3903999328613	-72.3506011962891	1350	US	US-VT	Cabot			VT62	VT62
25558	VT63	small_airport	Douglas Field	44.9953002929688	-72.3789978027344	650	US	US-VT	North Troy			VT63	VT63
25559	VT64	small_airport	Mountain View Farm Airport	44.5153007507324	-72.6411972045898	1200	US	US-VT	Morristown			VT64	VT64
531723	VT72	small_airport	Villeneuve Field	44.515682	-72.95452	668	US	US-VT	Jericho			VT72	VT72
45871	VT73	small_airport	Melrose Springs Airfield	43.944861	-73.316833	300	US	US-VT	Bridport			VT73	VT73
602343	VT76	small_airport	Little Goose Farm Airport	44.10441	-72.978404	1294	US	US-VT	Lincoln			VT76	VT76
25561	VT8	small_airport	Shelburne Airport	44.359451	-73.226194	325	US	US-VT	Shelburne			KVT8	VT8
25563	W00	small_airport	Freeway Airport	38.941397	-76.772401	168	US	US-MD	Bowie				W00
25564	W04	small_airport	Ocean Shores Municipal Airport	46.999324	-124.142418	13	US	US-WA	Ocean Shores				W04
25566	W09	small_airport	Lower Monumental State Airport	46.5503997802734	-118.536003112793	813	US	US-WA	Kahlotus			W09	W09
25567	W10	small_airport	Whidbey Air Park	48.0175018310547	-122.438003540039	271	US	US-WA	Langley			W10	W10
25568	W12	small_airport	Lost River Airport	48.649602	-120.501999	2415	US	US-WA	Mazama				W12
25569	W13	small_airport	Eagle's Nest Airport	38.077099	-78.944199	1437	US	US-VA	Waynesboro			W13	W13
25570	W16	small_airport	First Air Field	47.871375	-121.995698	50	US	US-WA	Monroe				W16
25572	W19	small_airport	Verona Airport	42.989722	-89.509167	960	US	US-WI	Verona			KW19	W19
25573	W20	small_airport	Moses Lake Municipal Airport	47.141998	-119.237999	1203	US	US-WA	Moses Lake			W20	W20
25574	W23	small_airport	Wild Rose Idlewild Airport	44.1978	-89.217903	908	US	US-WI	Wild Rose			W23	W23
25575	W24	small_airport	Falwell Airport	37.377899	-79.1222	939	US	US-VA	Lynchburg			W24	W24
25577	W27	small_airport	Woodland State Airport	45.8987998962402	-122.736999511719	29	US	US-WA	Woodland			W27	W27
25578	W29	small_airport	Bay Bridge Airport	38.976398	-76.329597	15	US	US-MD	Stevensville			W29	W29
25580	W34	small_airport	Shiocton Airport	44.4547	-88.561798	769	US	US-WI	Shiocton			W34	W34
25584	W42	small_airport	Fallston Airport	39.501499	-76.411102	460	US	US-MD	Fallston			W42	W42
25585	W48	small_airport	Essex Skypark Airport	39.2626	-76.432999	15	US	US-MD	Baltimore			W48	W48
25587	W50	small_airport	Davis Airstrip	39.244499	-77.148598	630	US	US-MD	Laytonsville			W50	W50
25588	W52	small_airport	Goheen Airport	45.826801	-122.577003	292	US	US-WA	Battle Ground			W52	W52
25590	W56	small_airport	Fly For Fun Airport	45.687302	-122.522003	297	US	US-WA	Vancouver			W56	W56
25591	W57	small_airport	Round Lake Airport and Seaplane Base	42.92919921875	-73.770401000977	175	US	US-NY	Round Lake			W57	W57
25592	W58	small_airport	Cedars North Airpark	45.764469	-122.515229	275	US	US-WA	Battle Ground				W58
25593	W73	small_airport	Mid Atlantic Soaring Center Airport	39.7569999694824	-77.3514022827148	573	US	US-PA	Fairfield			W73	W73
25594	W75	small_airport	Hummel Field	37.602402	-76.446701	30	US	US-VA	Saluda			KW75	W75
25596	W87	small_airport	Wickenheiser Airport	42.018101	-83.377197	610	US	US-MI	Carleton			W87	W87
25597	W88	small_airport	Air Harbor Airport	36.1735992431641	-79.8031005859375	822	US	US-NC	Greensboro			W88	W88
25598	WA00	small_airport	Mercer Ranch Airport	45.898488	-119.915638	780	US	US-WA	Alderdale			WA00	WA00
25599	WA01	small_airport	Wirkkala Airport	46.356201171875	-123.815002441406	35	US	US-WA	Naselle			WA01	WA01
25601	WA04	small_airport	Kyles Airport	47.814902	-122.043915	470	US	US-WA	Snohomish			WA04	WA04
25602	WA05	small_airport	Apex Airpark	47.656799	-122.733002	525	US	US-WA	Silverdale				8W5
25604	WA07	small_airport	Barker Airport	48.3748016357422	-122.338996887207	5	US	US-WA	Mount Vernon			WA07	WA07
25605	WA08	small_airport	Zwainz Farms Airport	47.7206993103027	-117.908996582031	2795	US	US-WA	Reardan			WA08	WA08
25606	WA09	small_airport	Roche Harbor Airport	48.612301	-123.139	100	US	US-WA	Roche Harbor		RCE	WA09	WA09
25609	WA12	small_airport	Acme Field	48.71356	-122.195926	301	US	US-WA	Acme			WA12	WA12
25611	WA14	small_airport	Connell City Airport	46.661219	-118.830858	925	US	US-WA	Connell			WA14	WA14
25612	WA15	small_airport	Coulee City Airport	47.61348	-119.248968	1800	US	US-WA	Coulee City			WA15	WA15
25613	WA16	small_airport	Banas Field	46.7997016906738	-123.541000366211	180	US	US-WA	Brooklyn			WA16	WA16
25615	WA18	small_airport	Decatur /Jones/ Airport	48.5101013183594	-122.803001403809	125	US	US-WA	Decatur Island			WA18	WA18
25618	WA21	small_airport	Elk Heights Airport	47.99987	-117.263577	2050	US	US-WA	Elk			WN04	WN04
25619	WA22	small_airport	Mirth Airport	47.9385986328125	-122.608001708984	190	US	US-WA	Hansville			WA22	WA22
25620	WA23	small_airport	Pine Bluff Airport	48.0209999084473	-117.738998413086	2021	US	US-WA	Springdale			WA23	WA23
25621	WA24	small_airport	Pfister's Airport	46.396900177	-119.021003723	625	US	US-WA	Pasco			WA24	WA24
25622	WA25	small_airport	Green Valley Airfield	48.095945	-122.015036	300	US	US-WA	Granite Falls			WA25	WA25
25623	WA26	small_airport	Harrah Airport	46.411419	-120.634389	845	US	US-WA	Brownstown			WA26	WA26
25626	WA29	small_airport	La Center View-Air Airport	45.894295	-122.594082	811	US	US-WA	La Center			WA29	WA29
25627	WA30	small_airport	LaCrosse Municipal Airport	46.791917	-117.920686	1491	US	US-WA	LaCrosse			WA30	WA30
25632	WA35	small_airport	Clam Harbor Airport	48.6222991943359	-122.946998596191	220	US	US-WA	Eastsound			WA35	WA35
25633	WA37	small_airport	Chinook Farms Airport	46.910674	-120.436776	1880	US	US-WA	Ellensburg			WA37	WA37
25638	WA42	small_airport	Stacey's Airport	47.975592	-122.772861	100	US	US-WA	Port Townsend			WA42	WA42
25640	WA45	small_airport	Olympic Field	47.9953002929688	-122.900001525879	500	US	US-WA	Discovery Bay/Maynard			WA45	WA45
25641	WA46	small_airport	Daybreak Airport	45.8302993774414	-122.637001037598	25	US	US-WA	La Center			WA46	WA46
25643	WA49	small_airport	Flying R Ranch Airport	47.502799987793	-117.648002624512	2450	US	US-WA	Cheney			WA49	WA49
25646	WA52	small_airport	Deer Flat Airport	47.956425	-117.600671	2200	US	US-WA	Deer Park			WA52	WA52
25651	WA57	small_airport	Bluecreek Airport	48.3138999938965	-117.839996337891	1740	US	US-WA	Addy			WA57	WA57
41360	WA58	small_airport	Eliza Island Airport	48.652496	-122.585959	8	US	US-WA	Eliza Island			WA93	WA93
25653	WA59	small_airport	Rake's Glen Airport	48.125571	-123.150269	50	US	US-WA	Sequim			WA59	WA59
25655	WA61	small_airport	Thompson Airport	47.7983016967773	-122.529998779297	50	US	US-WA	Kingston			WA61	WA61
25656	WA62	small_airport	Paradise Air Ranch Airport	47.470893	-117.419515	2352	US	US-WA	Cheney			WA62	WA62
25657	WA63	small_airport	Pleasant Farm Airport	45.562342	-122.256089	540	US	US-WA	Washougal			WA63	WA63
25659	WA66	small_airport	Spring Creek Ranch Airport	45.808248	-121.494758	475	US	US-WA	White Salmon			WA66	WA66
25660	WA67	small_airport	Green Mountain STOLport	45.6631011962891	-122.472999572754	270	US	US-WA	Vancouver			WA67	WA67
45913	WA68	small_airport	Sky Valley Airstrip	48.076944	-122.840661	140	US	US-WA	Port Townsend			WA68	WA68
25664	WA72	small_airport	Zema Private Airport	48.6446990966797	-117.938003540039	1854	US	US-WA	Colville			WA72	WA72
25665	WA73	small_airport	Smith Airport	48.5250015258789	-117.852996826172	2240	US	US-WA	Colville			WA73	WA73
25666	WA74	small_airport	Quincy Flying Service Airport	47.226728	-119.908932	1276	US	US-WA	Quincy			WA74	WA74
25669	WA77	small_airport	Enumclaw Airport	47.1957015991211	-122.022003173828	738	US	US-WA	Enumclaw			WA77	WA77
25670	WA78	small_airport	Sky River Ranch Airport	45.629005	-122.191013	1239	US	US-WA	Washougal			WA78	WA78
25671	WA79	small_airport	Walter Sutton's Private Strip	45.9332008361816	-122.417999267578	451	US	US-WA	Amboy			WA79	WA79
25672	WA80	small_airport	McClellan Field	45.893712	-122.548327	840	US	US-WA	Amboy			WA80	WA80
25676	WA84	small_airport	Auburn Academy Airport	47.2807006835938	-122.150001525879	416	US	US-WA	Auburn			WA84	WA84
25679	WA87	small_airport	Parkside Airpark	45.8158988952637	-122.553001403809	275	US	US-WA	Battle Ground			WA87	WA87
25680	WA88	small_airport	Horse Fly Airport	48.892437	-122.561277	70	US	US-WA	Ferndale			WA88	WA88
25682	WA90	small_airport	Floathaven Airstrip	48.72268	-122.337914	325	US	US-WA	Bellingham			WA90	WA90
25687	WA95	small_airport	Skyqueen Airport	46.718601	-122.911003	530	US	US-WA	Centralia			WA95	WA95
25688	WA96	small_airport	Leisureland Airpark	47.6074981689453	-122.774002075195	430	US	US-WA	Bremerton			WA96	WA96
25692	WBB	small_airport	Stebbins Airport	63.515999	-162.278	14	US	US-AK	Stebbins		WBB	WBB	WBB
25696	WI00	small_airport	Norrie Brook Airport	44.8739013671875	-89.2306976318359	1240	US	US-WI	Eland			WI00	WI00
25699	WI03	small_airport	Horner Farms Airport	42.7980995178223	-88.1333999633789	770	US	US-WI	Union Grove			WI03	WI03
25701	WI05	small_airport	Stocktrade Airport	44.8083000183105	-91.6844024658203	882	US	US-WI	Elk Mound			WI05	WI05
25703	WI07	small_airport	Waupun Airport	43.619723	-88.767693	940	US	US-WI	Waupun			WI07	WI07
25705	WI09	small_airport	Heitman Field Airport	42.9771995544	-88.4757995605	880	US	US-WI	Dousman			WI09	WI09
25706	WI10	small_airport	Cedar Island Airport	46.44822	-91.613051	1229	US	US-WI	Brule			WI10	WI10
25707	WI11	small_airport	Mumm Field	42.5914001464844	-89.2406997680664	945	US	US-WI	Orfordville			WI11	WI11
25708	WI12	small_airport	Lilac Time Airport	45.706600189209	-91.6249008178711	1300	US	US-WI	Birchwood			WI12	WI12
45932	WI13	small_airport	Jennie'S Field	44.254833	-89.8395	993	US	US-WI	Wisconsin Rapids			WI13	WI13
25709	WI14	small_airport	Baldwin Airport	44.9665985107422	-92.3877029418945	1104	US	US-WI	Baldwin			WI14	WI14
25711	WI16	small_airport	Jim Benson Field	42.853099822998	-90.1296997070313	1100	US	US-WI	Mineral Point			WI16	WI16
25712	WI18	small_airport	Gateway Airport	45.13330078125	-91.4502029418945	1021	US	US-WI	Bloomer			WI18	WI18
25713	WI19	small_airport	Cacic Airport	43.7999992370605	-89.4335021972656	805	US	US-WI	Montello			WI19	WI19
25715	WI21	small_airport	Crane Field	44.9096984863281	-91.2417984008789	936	US	US-WI	Cadott			WI21	WI21
25716	WI22	small_airport	Rocket City Airport	44.3231010437012	-88.6007995605469	905	US	US-WI	Hortonville			WI22	WI22
25717	WI23	small_airport	Cornucopia Field	46.866192	-91.083677	760	US	US-WI	Cornucopia				23W
25718	WI24	small_airport	Cardinal Ridge Airport	42.8810997009277	-89.752197265625	1080	US	US-WI	Mt Horeb			WI24	WI24
25719	WI25	small_airport	Durand Municipal Airport	44.5388984680176	-92.0140991210938	780	US	US-WI	Durand			WI25	WI25
604931	WI26	small_airport	Flying Fox Airport	42.582714	-88.570883	1013	US	US-WI	Williams Bay			WI26	WI26
25721	WI27	small_airport	Skyport Airport	44.9202003479004	-91.9748992919922	878	US	US-WI	Menomonie			WI27	WI27
25723	WI29	small_airport	Rush River Airport	44.9054985046387	-92.4834976196289	1078	US	US-WI	Baldwin			WI29	WI29
25725	WI31	small_airport	Minnesuing Airport	46.410753	-91.653787	1207	US	US-WI	Lake Nebagamon			WI31	WI31
25726	WI32	small_airport	T-Bo Field Airport	44.9873008728	-91.3303985596	940	US	US-WI	Chippewa Falls			WI32	WI32
25727	WI33	small_airport	Ben Sutherland Airport	46.1036	-91.902397	1056	US	US-WI	Minong			WI33	WI33
25730	WI36	small_airport	Dolhun Field	45.826599	-89.620102	1625	US	US-WI	Lake Tomahawk			WI36	WI36
25731	WI37	small_airport	Rainbow Airport	45.8083000183105	-91.0962982177734	1321	US	US-WI	Ojibwa			WI37	WI37
25734	WI40	small_airport	Spiegel Field	42.9132995605469	-89.3523025512695	960	US	US-WI	Oregon			WI40	WI40
25736	WI42	small_airport	Pine Grove Airport	45.6571998596191	-89.529899597168	1630	US	US-WI	Rhinelander			WI42	WI42
25737	WI43	small_airport	Atkins Ridge Airport	42.9488983154297	-89.8253021240234	1090	US	US-WI	Daleyville			WI43	WI43
25740	WI46	small_airport	Fun-Air Airport	43.8828010559082	-88.5399017333984	805	US	US-WI	Van Dyne			WI46	WI46
25741	WI47	small_airport	Timberline Airport	44.429932	-89.14877	890	US	US-WI	Scandinavia			WI47	WI47
25743	WI49	small_airport	Blair Airport	44.286841	-91.226542	864	US	US-WI	Blair			WI49	WI49
25744	WI50	small_airport	Loeber McDaniel Field	43.398	-89.637602	889	US	US-WI	Merrimac			WI50	WI50
25745	WI51	small_airport	Del Monte Airport	43.3213996887207	-89.3209991455078	1064	US	US-WI	Arlington			WI51	WI51
602346	WI52	small_airport	M & F Landing Airport	44.300883	-87.976487	880	US	US-WI	Greenleaf			WI52	WI52
347690	WI53	small_airport	Maguire Field	44.79175	-89.888706	1274	US	US-WI	Mosinee			WI53	WI53
25749	WI55	small_airport	Broken Prop Airport	43.9860992431641	-88.9834976196289	767	US	US-WI	Berlin			WI55	WI55
25750	WI56	small_airport	C Jeidy Farms Airport	42.8816986083984	-90.8607025146484	1010	US	US-WI	Bloomington			WI56	WI56
25752	WI58	small_airport	Winfield Airport	42.5222015380859	-88.0279006958008	770	US	US-WI	Bristol			WI58	WI58
25754	WI60	small_airport	Deer Haven Ranch Airport	44.8328018188477	-88.4632034301758	811	US	US-WI	Cecil			WI60	WI60
25759	WI65	small_airport	Dane Airport	43.2221984863281	-89.4682006835938	1035	US	US-WI	Dane			WI65	WI65
25761	WI67	small_airport	Bennett Field	43.876994	-88.900402	935	US	US-WI	Ripon			WI67	WI67
25763	WI69	small_airport	Air Troy Estates Restricted Airport	42.806358	-88.334885	820	US	US-WI	East Troy			WI69	WI69
25764	WI70	small_airport	Swan Airport	42.705524	-88.640227	930	US	US-WI	Elkhorn			WI70	WI70
25767	WI73	small_airport	Happy Jacks Air Strip	44.0	-88.8333969116211	800	US	US-WI	Eureka			WI73	WI73
25770	WI76	small_airport	Maggies Farm LLC Airport	42.948601	-88.775902	836	US	US-WI	Jefferson			WI76	WI76
25771	WI77	small_airport	Willow Creek Airport	43.2070007324219	-88.160400390625	860	US	US-WI	Germantown			WI77	WI77
25772	WI78	small_airport	Martins Aerodrome	44.4258003234863	-87.9349975585938	808	US	US-WI	Green Bay			WI78	WI78
25773	WI79	small_airport	Town Line Airport	44.8526992797852	-90.5565032958984	1270	US	US-WI	Greenwood			WI79	WI79
25775	WI81	small_airport	Rigdon Private Airport	42.5242004394531	-90.5910034179688	880	US	US-WI	Hazel Green			WI81	WI81
25778	WI84	small_airport	Johnstown Center Airport	42.689623	-88.840973	925	US	US-WI	Janesville			WI84	WI84
25780	WI86	small_airport	Ori Airport	42.6609	-88.135902	800	US	US-WI	Kansasville			WI86	WI86
25781	WI87	small_airport	Pine River Airport	45.2033004761	-89.5243988037	1370	US	US-WI	Merrill			WI87	WI87
25783	WI89	small_airport	Lake Geneva Aire Estates Airport	42.572053	-88.367183	880	US	US-WI	Lake Geneva			WI89	WI89
25785	WI91	small_airport	Larson Airport	44.202801	-88.639603	800	US	US-WI	Larsen			WI91	WI91
25786	WI92	small_airport	Wag-Aero Airport	42.658955	-88.367932	905	US	US-WI	Lyons			WI92	WI92
25789	WI95	small_airport	Binzel Airport	42.577797	-88.01405	705	US	US-WI	Bristol			WI95	WI95
25791	WI97	small_airport	Mathaire Field	43.2578010559082	-89.0647964477539	960	US	US-WI	Marshall			WI97	WI97
25793	WI99	small_airport	Meier Airport	42.8135986328125	-88.9971008300781	880	US	US-WI	Milton			WI99	WI99
25795	WN00	small_airport	Kimshan Ranch Airport	47.8400993347168	-122.860000610352	80	US	US-WA	Quilcene			WN00	WN00
25798	WN03	small_airport	Van Der Vaart Airport	43.6786003112793	-87.7256011962891	622	US	US-WI	Sheboygan			WN03	WN03
25800	WN05	small_airport	Harris Airport	46.5148010253906	-122.791999816895	385	US	US-WA	Toledo			WN05	WN05
25802	WN07	small_airport	Decatur Shores Airport	48.500171	-122.813973	38	US	US-WA	Decatur		DTR	WN07	WN07
25803	WN08	small_airport	Kendall Airstrip	48.9147987365723	-122.112998962402	548	US	US-WA	Kendall			WN08	WN08
25804	WN09	small_airport	Bucky's Airpark	44.1643981934	-89.508102417	1145	US	US-WI	Plainfield			WN09	WN09
25805	WN10	small_airport	Mount St Helens Aero Ranch Airport	45.992882	-122.379992	450	US	US-WA	Ariel			WN10	WN10
25806	WN11	small_airport	Red Roof Airport	45.5858	-88.0037	963	US	US-WI	Beecher			WN11	WN11
25808	WN13	small_airport	Vaughan Ranch Airfield	47.465022	-122.568262	240	US	US-WA	Port Orchard			WN13	WN13
25810	WN15	small_airport	Burnett Landing Airport	47.1296997070313	-122.055999755859	800	US	US-WA	Wilkeson			WN15	WN15
25812	WN17	small_airport	Hoverhawk Ranch Airport	47.3398017883301	-120.31600189209	2450	US	US-WA	Wenatchee			WN17	WN17
25813	WN18	small_airport	Becker's Landing Airport	48.4567985534668	-122.539001464844	155	US	US-WA	Anacortes			WN18	WN18
598345	WN19	small_airport	Bell-Aire Airport	46.331967	-120.44375	768	US	US-WA	Toppenish			WN19	WN19
25815	WN20	small_airport	Van De Plasch Airport	47.8722991943359	-121.922996520996	60	US	US-WA	Monroe			WN20	WN20
25816	WN21	small_airport	Lawson Airpark	48.0815010070801	-123.398002624512	650	US	US-WA	Port Angeles			WN21	WN21
25818	WN23	small_airport	Grand View International Airport	48.1017990112305	-123.180000305176	150	US	US-WA	Sequim			WN23	WN23
25819	WN24	small_airport	Cougar Flat Airstrip	46.295684	-122.950659	180	US	US-WA	Castle Rock			WN24	WN24
25821	WN26	small_airport	Schoepflin Airport	46.883374	-117.080011	2607	US	US-WA	Palouse			WN26	WN26
25824	WN29	small_airport	Blue Ribbon Airport	48.1304016113281	-123.207000732422	100	US	US-WA	Sequim			WN29	WN29
25826	WN31	small_airport	Slinkard Airfield	46.603059	-119.062589	890	US	US-WA	Mesa			WN31	WN31
25828	WN33	small_airport	Columbia Ag 2 Airport	46.3804016113	-118.987998962	715	US	US-WA	Pasco			WN33	WN33
25830	WN35	small_airport	Meadow Mist Airport	48.9086990356445	-122.565002441406	55	US	US-WA	Ferndale			WN35	WN35
25831	WN36	small_airport	Kari Field	46.9690017700195	-122.820999145508	224	US	US-WA	Olympia			WN36	WN36
